id,latitude,longitude,place
nc73428141,38.0463333,-118.7341667,"30km SE of Bodie, CA"
nc73428151,38.7594986,-122.7313309,"3km SE of The Geysers, CA"
nc73428156,37.6715,-119.4413333,"14km ESE of Yosemite Valley, CA"
nc73428171,38.8346672,-122.8115005,"8km W of Cobb, CA"
nc73428186,37.6376667,-118.9493333,"3km E of Mammoth Lakes, CA"
nc73428191,38.8341667,-122.8126667,"8km W of Cobb, CA"
nc73428196,38.8168335,-122.760498,"3km W of Cobb, CA"
nc73428201,38.8195,-122.7643356,"4km W of Cobb, CA"
nc73428206,38.8041667,-122.7783333,"4km NNW of The Geysers, CA"
nc73428216,37.6331667,-118.9113333,"6km E of Mammoth Lakes, CA"
nc73428226,38.7983333,-122.8156667,"6km WNW of The Geysers, CA"
nc73428231,38.8084984,-122.8030014,"5km NW of The Geysers, CA"
nc73428236,38.8346672,-122.8081665,"8km W of Cobb, CA"
nc73428241,38.8059998,-122.7916641,"4km NW of The Geysers, CA"
nc73428246,36.6778333,-120.8686667,"29km ENE of Pinnacles, CA"
nc73428251,38.809166,-122.8284988,"7km WNW of The Geysers, CA"
nc73428256,38.8138351,-122.8293304,"8km WNW of The Geysers, CA"
nc73428261,38.0425,-118.7601667,"29km SE of Bodie, CA"
nc73428271,36.6086667,-121.1233333,"9km NNE of Pinnacles, CA"
nc73428276,37.504,-118.8408333,"16km WSW of Toms Place, CA"
nc73428291,38.8056679,-122.7788315,"4km NNW of The Geysers, CA"
nc73428311,38.793499,-122.7614975,"2km NNW of The Geysers, CA"
nc73428321,38.8370018,-122.8291702,"9km NW of The Geysers, CA"
nc73428326,39.2675,-123.2243333,"2km W of Redwood Valley, CA"
nc73428331,38.8063316,-122.8261642,"7km WNW of The Geysers, CA"
nc73428336,38.8339996,-122.8300018,"9km NW of The Geysers, CA"
nc73428341,38.8076668,-122.8274994,"7km WNW of The Geysers, CA"
nc73428346,37.4885,-118.8078333,"14km SW of Toms Place, CA"
nc73428356,38.8258324,-122.8586655,"10km WNW of The Geysers, CA"
nc73428361,38.8356667,-122.7906647,"6km WNW of Cobb, CA"
nc73428366,37.6481667,-118.8725,"10km E of Mammoth Lakes, CA"
nc73428371,37.653,-118.872,"10km E of Mammoth Lakes, CA"
nc73428376,37.4566667,-118.8106667,"16km SW of Toms Place, CA"
nc73428381,38.7803345,-122.7433319,"1km ENE of The Geysers, CA"
nc73428391,37.6606667,-118.8898333,"8km ENE of Mammoth Lakes, CA"
nc73428396,37.1188333,-121.5183333,"9km ENE of San Martin, CA"
nc73428401,37.6506667,-118.8875,"8km E of Mammoth Lakes, CA"
nc73428406,38.1143333,-122.4255,"8km E of Black Point-Green Point, CA"
nc73428416,38.7893333,-122.7676697,"2km NW of The Geysers, CA"
nc73428421,40.6288333,-122.1398333,"8km E of Bella Vista, CA"
nc73428426,36.7695,-121.3953333,"6km SSW of Ridgemark, CA"
nc73428436,38.786335,-122.7333298,"2km ENE of The Geysers, CA"
nc73428446,36.4968333,-121.0408333,"10km ESE of Pinnacles, CA"
nc73428456,36.8866667,-121.6243333,"2km E of Aromas, CA"
nc73428461,38.046,-118.7333333,"30km SE of Bodie, CA"
nc73428471,38.7876663,-122.7685013,"2km NW of The Geysers, CA"
nc73428476,38.0463333,-118.754,"29km SE of Bodie, CA"
nc73428486,38.7896667,-122.7663333,"2km NNW of The Geysers, CA"
nc73428491,36.4835,-121.0206667,"12km ESE of Pinnacles, CA"
nc73428501,38.7726669,-122.7154999,"2km W of Anderson Springs, CA"
nc73428511,40.3773333,-125.1793333,"76km W of Petrolia, CA"
nc73428516,35.987,-120.546,"14km NW of Parkfield, CA"
nc73428526,40.5688333,-121.6058333,"8km NE of Viola, CA"
nc73428531,38.8233337,-122.8461685,"9km WNW of The Geysers, CA"
nc73428536,38.8416667,-122.839,"10km NW of The Geysers, CA"
nc73428541,37.638,-119.0525,"6km W of Mammoth Lakes, CA"
nc73428551,37.2771667,-121.6551667,"16km E of Seven Trees, CA"
nc73428561,38.802166,-122.7808304,"4km NW of The Geysers, CA"
nc73428566,38.0473333,-118.7353333,"30km SE of Bodie, CA"
nc73428571,38.0436667,-118.7518333,"29km SE of Bodie, CA"
nc73428576,38.0506667,-118.7621667,"28km SE of Bodie, CA"
nc73428581,37.3263333,-122.2178333,"7km SSE of Portola Valley, CA"
nc73428591,38.9868333,-123.3335,"4km SE of Boonville, CA"
nc73428596,36.05,-120.6395,"24km E of San Ardo, CA"
nc73428606,40.0908333,-122.0901667,"6km NE of Gerber, CA"
nc73428616,38.8343333,-122.807,"7km W of Cobb, CA"
nc73428621,38.0471667,-118.7516667,"29km SE of Bodie, CA"
nc73428626,37.4378333,-118.7393333,"13km WNW of Round Valley, CA"
nc73428631,39.4696667,-122.178,"6km SSE of Willows, CA"
nc73428636,37.9198333,-121.9606667,"3km SW of Clayton, CA"
nc73428656,38.788,-122.7698333,"2km NW of The Geysers, CA"
nc73428661,38.8468333,-122.8238333,"9km WNW of Cobb, CA"
nc73428666,38.53,-122.6143333,"6km SSW of Calistoga, CA"
nc73428676,38.7970009,-122.8168335,"6km WNW of The Geysers, CA"
nc73428686,38.8333321,-122.8171692,"8km NW of The Geysers, CA"
nc73428696,38.753,-122.7111667,"3km SW of Anderson Springs, CA"
nc73428701,38.049,-118.7483333,"29km SE of Bodie, CA"
nc73428721,37.6398333,-118.9066667,"6km E of Mammoth Lakes, CA"
nc73428726,38.8123322,-122.8270035,"7km WNW of The Geysers, CA"
nc73428731,38.05,-118.733,"30km SE of Bodie, CA"
nc73428736,39.8658333,-123.8285,"14km N of Rockport, CA"
nc73428741,38.808,-122.821,"7km WNW of The Geysers, CA"
nc73428756,39.436,-120.2973333,"16km NW of Truckee, CA"
nc73428766,36.7918333,-121.4756667,"8km SE of San Juan Bautista, CA"
nc73428771,39.3896667,-121.2296667,"9km SSE of Challenge-Brownsville, CA"
nc73428791,38.8231659,-122.8095016,"7km NW of The Geysers, CA"
nc73428816,38.7883333,-122.77,"2km NW of The Geysers, CA"
nc73428826,40.145,-123.8375,"3km NNW of Redway, CA"
nc73428831,40.1475,-123.836,"3km NNW of Redway, CA"
nc73428836,37.6268333,-118.9278333,"5km ESE of Mammoth Lakes, CA"
nc73428841,37.626,-118.9281667,"5km ESE of Mammoth Lakes, CA"
nc73428846,38.8276672,-122.8141632,"8km NW of The Geysers, CA"
nc73428851,37.5225,-118.9941667,"13km S of Mammoth Lakes, CA"
nc73428856,37.3755,-121.616,"19km E of Alum Rock, CA"
nc73428861,36.4166667,-121.004,"18km SE of Pinnacles, CA"
nc73428866,38.043,-118.766,"28km SE of Bodie, CA"
nc73428871,38.7830009,-122.7269974,"3km ENE of The Geysers, CA"
nc73428876,37.6325,-118.929,"4km E of Mammoth Lakes, CA"
nc73428891,38.8180008,-122.7953339,"6km NW of The Geysers, CA"
nc73428896,38.8170013,-122.8251648,"7km NW of The Geysers, CA"
nc73428901,38.8068352,-122.8188324,"6km WNW of The Geysers, CA"
nc73428906,38.7820015,-122.7156677,"2km WNW of Anderson Springs, CA"
nc73428911,38.8138351,-122.8096695,"6km NW of The Geysers, CA"
nc73428916,38.786499,-122.7701645,"2km NW of The Geysers, CA"
nc73428921,38.0423333,-118.748,"30km SE of Bodie, CA"
nc73428926,40.2248333,-121.3766667,"15km SW of Chester, CA"
nc73428931,38.8328323,-122.8190002,"8km NW of The Geysers, CA"
nc73428941,38.8163338,-122.8236694,"7km NW of The Geysers, CA"
nc73428946,38.7869987,-122.7701645,"2km NW of The Geysers, CA"
nc73428951,37.638,-118.9476667,"3km E of Mammoth Lakes, CA"
nc73428956,38.8349991,-122.7906647,"6km WNW of Cobb, CA"
nc73428961,39.4328333,-120.2933333,"15km NW of Truckee, CA"
nc73428971,38.8126667,-122.794,"5km NW of The Geysers, CA"
nc73428976,38.8354988,-122.7856674,"6km WNW of Cobb, CA"
nc73428981,37.36,-122.18,"4km WSW of Los Altos Hills, CA"
nc73428986,37.5766667,-118.9893333,"7km S of Mammoth Lakes, CA"
nc73428991,37.6275,-118.9298333,"4km ESE of Mammoth Lakes, CA"
nc73428996,38.7971667,-122.8161667,"6km WNW of The Geysers, CA"
nc73429011,38.8168333,-122.775,"4km W of Cobb, CA"
nc73429031,38.8,-122.8215,"6km WNW of The Geysers, CA"
nc73429051,40.1511667,-123.8366667,"4km NNW of Redway, CA"
nc73429061,40.1506667,-123.8385,"4km NNW of Redway, CA"
nc73429071,38.8201667,-122.8461667,"9km WNW of The Geysers, CA"
nc73429076,37.9805,-122.4611667,"6km ESE of Santa Venetia, CA"
nc73429086,38.8330002,-122.8180008,"8km NW of The Geysers, CA"
nc73429096,37.6341667,-119.0253333,"4km W of Mammoth Lakes, CA"
nc73429101,38.8326683,-122.8181686,"8km NW of The Geysers, CA"
nc73429126,37.6346667,-119.025,"4km W of Mammoth Lakes, CA"
nc73429136,37.6501667,-119.0273333,"4km WNW of Mammoth Lakes, CA"
nc73429146,37.6316667,-118.9281667,"4km E of Mammoth Lakes, CA"
nc73429166,38.7961655,-122.8146667,"6km WNW of The Geysers, CA"
nc73429171,38.7871666,-122.7681656,"2km NW of The Geysers, CA"
nc73429176,38.8235016,-122.8089981,"7km NW of The Geysers, CA"
nc73429181,37.3405,-118.6776667,"11km SW of Round Valley, CA"
nc73429186,38.8181667,-122.7635,"4km W of Cobb, CA"
nc73429196,38.8051667,-122.8121667,"6km WNW of The Geysers, CA"
nc73429206,38.8131667,-122.8066667,"6km NW of The Geysers, CA"
nc73429211,38.8006667,-122.7705,"3km NNW of The Geysers, CA"
nc73429216,38.795166,-122.8144989,"5km WNW of The Geysers, CA"
nc73429226,36.6851654,-121.309166,"12km S of Tres Pinos, CA"
nc73429231,38.8348351,-122.8071671,"7km W of Cobb, CA"
nc73429246,38.7953339,-122.8171692,"6km WNW of The Geysers, CA"
nc73429271,40.6915016,-124.9163361,"56km WNW of Ferndale, CA"
nc73429281,38.8138351,-122.7969971,"5km NW of The Geysers, CA"
nc73429291,38.8364983,-122.7818298,"5km WNW of Cobb, CA"
nc73429296,38.8390007,-122.7786636,"5km WNW of Cobb, CA"
nc73429301,38.8333321,-122.8089981,"8km W of Cobb, CA"
nc73429311,38.8068352,-122.8143311,"6km WNW of The Geysers, CA"
nc73429321,38.814167,-122.805336,"6km NW of The Geysers, CA"
nc73429326,38.8064995,-122.8125,"6km NW of The Geysers, CA"
nc73429346,36.6791667,-121.3118333,"12km S of Tres Pinos, CA"
nc73429351,36.6855011,-121.303833,"12km S of Tres Pinos, CA"
nc73429356,36.6846657,-121.3071671,"12km S of Tres Pinos, CA"
nc73429366,38.831501,-122.817337,"8km NW of The Geysers, CA"
nc73429371,38.8321648,-122.8180008,"8km NW of The Geysers, CA"
nc73429381,38.8353348,-122.80867,"8km WNW of Cobb, CA"
nc73429386,36.4469986,-121.0221634,"14km SE of Pinnacles, CA"
nc73429391,38.8110008,-122.8206635,"7km NW of The Geysers, CA"
nc73429416,36.6736679,-121.3181686,"13km S of Tres Pinos, CA"
nc73429421,38.8196678,-122.7779999,"5km W of Cobb, CA"
nc73429446,38.8190002,-122.822998,"7km NW of The Geysers, CA"
nc73429451,37.5218315,-118.7873306,"10km WSW of Toms Place, CA"
nc73429466,38.7808342,-122.7198334,"2km WNW of Anderson Springs, CA"
nc73429481,37.8728333,-121.8303299,"9km NE of Blackhawk, CA"
nc73429496,37.6463318,-118.8303299,"13km E of Mammoth Lakes, CA"
nc73429516,38.7955017,-122.7298355,"3km S of Cobb, CA"
nc73429536,37.6446648,-118.8323364,"13km E of Mammoth Lakes, CA"
nc73429541,37.6445007,-118.8321686,"13km E of Mammoth Lakes, CA"
nc73429546,37.645668,-118.8293304,"13km E of Mammoth Lakes, CA"
nc73429571,37.6461678,-118.8349991,"13km E of Mammoth Lakes, CA"
nc73429576,37.6451683,-118.8361664,"13km E of Mammoth Lakes, CA"
nc73429581,37.6463318,-118.8335037,"13km E of Mammoth Lakes, CA"
nm60110028,36.2766667,-89.5086667,"2 km NW of Ridgely, Tennessee"
nm60110223,36.5728333,-89.3796667,"13 km E of New Madrid, Missouri"
nm60110233,36.5628333,-89.9995,"3 km WNW of Malden, Missouri"
nm60321711,36.507,-89.5503333,southeastern Missouri
nm60321716,34.6308333,-90.5533333,"11 km NNE of Helena, Arkansas"
nn00760305,37.5505,-117.4425,"25 km SW of Goldfield, Nevada"
nn00760308,38.1595,-118.0277,"26 km SSE of Mina, Nevada"
nn00760311,38.1698,-117.96,"27 km SSE of Mina, Nevada"
nn00760312,38.4982,-117.9149,"20 km NE of Mina, Nevada"
nn00760315,38.1833,-117.8205,"34 km SE of Mina, Nevada"
nn00760316,38.1337,-118.0477,"28 km S of Mina, Nevada"
nn00760321,38.1827,-117.9458,"27 km SSE of Mina, Nevada"
nn00760327,38.1515,-117.9987,Nevada
nn00760331,38.1017,-118.0923,"32 km S of Mina, Nevada"
nn00760335,38.14,-118.012,"29 km SSE of Mina, Nevada"
nn00760338,38.2052,-117.7033,"40 km ESE of Mina, Nevada"
nn00760346,38.1712,-117.8012,"36 km SE of Mina, Nevada"
nn00760350,38.1478,-118.0312,"27 km SSE of Mina, Nevada"
nn00760352,38.1322,-118.0325,"29 km SSE of Mina, Nevada"
nn00760355,38.2018,-117.7298,"39 km ESE of Mina, Nevada"
nn00760357,38.16,-118.0145,"26 km SSE of Mina, Nevada"
nn00760359,38.1488,-118.0172,"27 km SSE of Mina, Nevada"
nn00760364,38.2247,-117.7318,"37 km ESE of Mina, Nevada"
nn00760365,38.2058,-117.9315,"25 km SE of Mina, Nevada"
nn00760369,38.1575,-117.9338,"30 km SSE of Mina, Nevada"
nn00760373,38.1525,-118.039,"27 km SSE of Mina, Nevada"
nn00760379,38.1655,-117.9597,"28 km SSE of Mina, Nevada"
nn00760384,38.177,-117.879,"31 km SE of Mina, Nevada"
nn00760385,38.1442,-117.9943,"29 km SSE of Mina, Nevada"
nn00760387,38.137,-118.0912,"28 km S of Mina, Nevada"
nn00760390,38.1585,-117.9707,"28 km SSE of Mina, Nevada"
nn00760392,38.1345,-117.9703,"30 km SSE of Mina, Nevada"
nn00760398,38.1193,-118.1012,"30 km S of Mina, Nevada"
nn00760402,38.192,-117.7493,"38 km SE of Mina, Nevada"
nn00760405,38.1998,-117.912,"27 km SE of Mina, Nevada"
nn00760407,38.147,-117.9692,"29 km SSE of Mina, Nevada"
nn00760411,38.2872,-117.8877,"22 km ESE of Mina, Nevada"
nn00760413,38.1743,-117.7897,"36 km SE of Mina, Nevada"
nn00760416,38.1545,-118.0477,"26 km SSE of Mina, Nevada"
nn00760419,38.15,-117.9908,"28 km SSE of Mina, Nevada"
nn00760423,38.165,-117.898,Nevada
nn00760425,38.2083,-117.7315,"38 km ESE of Mina, Nevada"
nn00760427,38.184,-117.7458,"39 km SE of Mina, Nevada"
nn00760432,38.1732,-117.9293,"28 km SSE of Mina, Nevada"
nn00760435,38.2417,-117.7105,"38 km ESE of Mina, Nevada"
nn00760437,38.1777,-117.9488,"27 km SSE of Mina, Nevada"
nn00760438,38.0282,-118.7237,"31 km NW of Benton, California"
nn00760442,38.2017,-117.8915,"28 km SE of Mina, Nevada"
nn00760452,38.0303,-118.794,"29 km ENE of Lee Vining, California"
nn00760453,38.1277,-118.0688,"29 km S of Mina, Nevada"
nn00760458,38.1547,-117.9566,"29 km SSE of Mina, Nevada"
nn00760465,38.173,-117.974,"26 km SSE of Mina, Nevada"
nn00760466,36.7628,-115.9802,"35 km NW of Indian Springs, Nevada"
nn00760469,38.1633,-118.0042,"26 km SSE of Mina, Nevada"
nn00760475,38.1696,-117.9554,"27 km SSE of Mina, Nevada"
nn00760479,38.1815,-117.9642,"26 km SSE of Mina, Nevada"
nn00760482,38.176,-117.9587,"27 km SSE of Mina, Nevada"
nn00760484,38.169,-117.9778,"27 km SSE of Mina, Nevada"
nn00760485,38.1677,-117.9797,"27 km SSE of Mina, Nevada"
nn00760486,38.2112,-117.923,"25 km SE of Mina, Nevada"
nn00760490,38.1947,-117.7347,"39 km ESE of Mina, Nevada"
nn00760495,38.1892,-117.8955,"29 km SE of Mina, Nevada"
nn00760497,38.1682,-117.9545,"28 km SSE of Mina, Nevada"
nn00760499,38.2002,-117.791,"34 km SE of Mina, Nevada"
nn00760503,38.1573,-117.8893,"32 km SE of Mina, Nevada"
nn00760506,38.1442,-118.0778,"27 km S of Mina, Nevada"
nn00760509,38.1777,-117.8422,"33 km SE of Mina, Nevada"
nn00760512,38.115,-118.076,"30 km S of Mina, Nevada"
nn00760517,38.1777,-117.904,"29 km SE of Mina, Nevada"
nn00760523,38.1695,-117.9848,"26 km SSE of Mina, Nevada"
nn00760524,38.1952,-117.5473,"31 km WNW of Tonopah, Nevada"
nn00760526,38.0132,-117.9622,"39 km NNE of Dyer, Nevada"
nn00760531,38.1175,-118.0615,"30 km S of Mina, Nevada"
nn00760532,38.1633,-117.9432,"29 km SSE of Mina, Nevada"
nn00760533,38.1413,-118.0138,"28 km SSE of Mina, Nevada"
nn00760538,38.1679,-117.8596,"32 km SE of Mina, Nevada"
nn00760544,38.115,-118.0172,"31 km SSE of Mina, Nevada"
nn00760545,38.032,-118.0238,"40 km S of Mina, Nevada"
nn00760547,38.1902,-117.8847,"29 km SE of Mina, Nevada"
nn00760550,38.1705,-117.896,"30 km SE of Mina, Nevada"
nn00760560,38.1495,-117.9692,Nevada
nn00760565,38.1527,-117.9977,"28 km SSE of Mina, Nevada"
nn00760569,38.171,-117.8199,"35 km SE of Mina, Nevada"
nn00760573,38.1802,-117.8527,"32 km SE of Mina, Nevada"
nn00760576,38.1397,-117.9935,"29 km SSE of Mina, Nevada"
nn00760578,38.138,-117.8987,"33 km SSE of Mina, Nevada"
nn00760588,38.1805,-117.7906,"36 km SE of Mina, Nevada"
nn00760594,38.1622,-117.8365,"34 km SE of Mina, Nevada"
nn00760599,38.164,-117.8325,"34 km SE of Mina, Nevada"
nn00760604,38.1177,-117.8782,"36 km SSE of Mina, Nevada"
nn00760605,38.1655,-117.9587,"28 km SSE of Mina, Nevada"
nn00760607,38.156,-117.8252,"35 km SE of Mina, Nevada"
nn00760610,38.1633,-118.0005,"26 km SSE of Mina, Nevada"
nn00760612,38.1348,-117.8533,"36 km SE of Mina, Nevada"
nn00760614,38.1583,-117.9217,"30 km SSE of Mina, Nevada"
nn00760615,38.1715,-117.9892,"26 km SSE of Mina, Nevada"
nn00760616,38.2023,-117.7737,"35 km SE of Mina, Nevada"
nn00760618,38.1763,-117.9055,"29 km SE of Mina, Nevada"
nn00760619,38.1768,-117.7972,"36 km SE of Mina, Nevada"
nn00760622,38.1552,-117.8865,"32 km SE of Mina, Nevada"
nn00760626,38.0515,-118.7297,"34 km NW of Benton, California"
nn00760630,38.1365,-118.031,"29 km SSE of Mina, Nevada"
nn00760633,38.148,-117.9287,"31 km SSE of Mina, Nevada"
nn00760635,38.1467,-117.8847,"33 km SE of Mina, Nevada"
nn00760639,38.1868,-117.8905,"29 km SE of Mina, Nevada"
nn00760640,39.5789,-119.1296,"10 km ESE of Fernley, Nevada"
nn00760644,38.1302,-118.0147,"30 km SSE of Mina, Nevada"
nn00760648,38.1728,-117.8172,"35 km SE of Mina, Nevada"
nn00760653,38.196,-117.739,"38 km SE of Mina, Nevada"
nn00760656,38.1467,-117.9192,"31 km SSE of Mina, Nevada"
nn00760657,38.1972,-117.7267,"39 km ESE of Mina, Nevada"
nn00760660,38.1433,-117.9815,"29 km SSE of Mina, Nevada"
nn00760663,38.1248,-118.0903,"29 km S of Mina, Nevada"
nn00760666,38.1525,-117.9657,"29 km SSE of Mina, Nevada"
nn00760671,38.1436,-118.0507,"27 km S of Mina, Nevada"
nn00760677,38.2138,-117.8735,"28 km SE of Mina, Nevada"
nn00760678,38.2087,-117.7232,"39 km ESE of Mina, Nevada"
nn00760682,38.1697,-117.8755,"31 km SE of Mina, Nevada"
nn00760684,38.141,-117.9108,"32 km SSE of Mina, Nevada"
nn00760686,38.1617,-117.9203,"30 km SSE of Mina, Nevada"
nn00760687,38.199,-117.6965,"41 km ESE of Mina, Nevada"
nn00760689,38.262,-117.752,"34 km ESE of Mina, Nevada"
nn00760691,38.144,-117.9132,"32 km SSE of Mina, Nevada"
nn00760693,38.1668,-117.7765,"38 km SE of Mina, Nevada"
nn00760698,38.14,-118.0062,"29 km SSE of Mina, Nevada"
nn00760702,38.12,-118.1078,"30 km S of Mina, Nevada"
nn00760703,38.1547,-117.9586,Nevada
nn00760706,38.1262,-118.0433,"29 km S of Mina, Nevada"
nn00760727,38.1457,-118.0453,Nevada
nn00760730,38.1867,-117.88,"30 km SE of Mina, Nevada"
nn00760731,38.1813,-117.9133,"28 km SE of Mina, Nevada"
nn00760734,38.1908,-117.8772,"30 km SE of Mina, Nevada"
nn00760737,38.1888,-117.9097,"28 km SE of Mina, Nevada"
nn00760739,37.3812,-117.1239,"37 km SSE of Goldfield, Nevada"
nn00760742,38.7741,-118.3725,"35 km NE of Hawthorne, Nevada"
nn00760744,38.1559,-117.8799,"32 km SE of Mina, Nevada"
nn00760746,38.1677,-117.9443,"28 km SSE of Mina, Nevada"
nn00760748,38.1552,-117.9447,"29 km SSE of Mina, Nevada"
nn00760750,38.1312,-118.0723,"28 km S of Mina, Nevada"
nn00760752,39.5611,-119.9547,"5 km NNE of Verdi, Nevada"
nn00760753,38.1612,-117.8613,"33 km SE of Mina, Nevada"
nn00760754,38.1958,-117.7518,"37 km SE of Mina, Nevada"
nn00760765,37.514,-117.4483,"28 km SW of Goldfield, Nevada"
nn00760767,38.1943,-117.7903,"35 km SE of Mina, Nevada"
nn00760770,37.8136,-116.1076,"37 km WNW of Rachel, Nevada"
nn00760773,38.1445,-118.0382,"27 km SSE of Mina, Nevada"
nn00760778,38.2125,-118.0073,"21 km SSE of Mina, Nevada"
nn00760779,38.1588,-117.9908,"27 km SSE of Mina, Nevada"
nn00760781,38.1928,-117.8803,"29 km SE of Mina, Nevada"
nn00760787,38.179,-118.036,"24 km SSE of Mina, Nevada"
nn00760789,38.1328,-118.0133,"29 km SSE of Mina, Nevada"
nn00760792,38.2083,-117.681,"42 km WNW of Tonopah, Nevada"
nn00760796,38.1527,-117.9513,"29 km SSE of Mina, Nevada"
nn00760799,38.1638,-117.9752,"27 km SSE of Mina, Nevada"
nn00760801,38.207,-117.7218,"39 km ESE of Mina, Nevada"
nn00760804,38.1668,-117.653,"38 km WNW of Tonopah, Nevada"
nn00760810,38.1343,-118.0138,"29 km SSE of Mina, Nevada"
nn00760815,38.1488,-117.9705,"29 km SSE of Mina, Nevada"
nn00760816,38.1717,-117.9597,"27 km SSE of Mina, Nevada"
nn00760817,38.1503,-117.959,"29 km SSE of Mina, Nevada"
nn00760820,38.1437,-118.075,"27 km S of Mina, Nevada"
nn00760822,38.1387,-118.0758,"28 km S of Mina, Nevada"
nn00760823,38.1406,-118.0441,"28 km SSE of Mina, Nevada"
nn00760825,38.2877,-117.613,"41 km NW of Tonopah, Nevada"
nn00760827,38.1373,-118.0372,"28 km SSE of Mina, Nevada"
nn00760829,38.1818,-117.8638,"31 km SE of Mina, Nevada"
nn00760833,38.1773,-117.9492,"27 km SSE of Mina, Nevada"
nn00760837,38.197,-117.7602,"37 km SE of Mina, Nevada"
nn00760842,38.1587,-117.93,"30 km SSE of Mina, Nevada"
nn00760852,38.0785,-118.2685,"34 km NNE of Benton, California"
nn00760863,38.2075,-117.9223,"26 km SE of Mina, Nevada"
nn00760866,38.1788,-117.8675,"31 km SE of Mina, Nevada"
nn00760868,38.1762,-117.8467,"33 km SE of Mina, Nevada"
nn00760871,38.1563,-117.8918,"32 km SE of Mina, Nevada"
nn00760872,38.143,-117.9657,"30 km SSE of Mina, Nevada"
nn00760875,37.5679,-117.8159,"24 km ESE of Dyer, Nevada"
nn00760879,38.1623,-117.8983,"31 km SE of Mina, Nevada"
nn00760881,38.1558,-118.0603,"26 km S of Mina, Nevada"
nn00760884,38.142,-117.9993,"29 km SSE of Mina, Nevada"
nn00760888,38.1202,-118.2565,"32 km SSW of Mina, Nevada"
nn00760893,38.1573,-118.1063,California-Nevada border region
nn00760894,38.1875,-117.7485,"38 km SE of Mina, Nevada"
nn00760898,38.1537,-118.0625,"26 km S of Mina, Nevada"
nn00760900,38.1397,-117.9557,"30 km SSE of Mina, Nevada"
nn00760904,38.1518,-117.9486,"29 km SSE of Mina, Nevada"
nn00760906,38.1795,-117.8927,"30 km SE of Mina, Nevada"
nn00760909,38.1988,-118.0135,"22 km SSE of Mina, Nevada"
nn00760910,38.1578,-117.9758,"28 km SSE of Mina, Nevada"
nn00760913,38.1692,-117.7623,"39 km SE of Mina, Nevada"
nn00760915,38.1407,-118.0513,"28 km S of Mina, Nevada"
nn00760920,38.1742,-117.7758,"37 km SE of Mina, Nevada"
nn00760921,38.1833,-117.9458,"27 km SSE of Mina, Nevada"
nn00760922,38.1519,-117.9825,"28 km SSE of Mina, Nevada"
nn00760923,38.1702,-117.8215,"35 km SE of Mina, Nevada"
nn00760925,38.1622,-117.9778,"27 km SSE of Mina, Nevada"
nn00760927,37.9305,-118.0988,"29 km N of Dyer, Nevada"
nn00760929,38.1221,-118.0825,"29 km S of Mina, Nevada"
nn00760935,38.1425,-117.9713,"30 km SSE of Mina, Nevada"
nn00760942,38.1235,-118.0789,California-Nevada border region
nn00760949,38.137,-118.085,"28 km S of Mina, Nevada"
nn00760952,38.1792,-117.9839,Nevada
nn00760956,38.1985,-117.838,"31 km SE of Mina, Nevada"
nn00760959,38.1424,-117.8874,"33 km SE of Mina, Nevada"
nn00760964,38.176,-117.993,"25 km SSE of Mina, Nevada"
nn00760965,38.1743,-117.9932,"26 km SSE of Mina, Nevada"
nn00760969,38.1348,-118.0518,"28 km S of Mina, Nevada"
nn00760971,38.1332,-118.0523,"28 km S of Mina, Nevada"
nn00760974,38.1527,-117.9385,"30 km SSE of Mina, Nevada"
nn00760977,38.1762,-118.136,"23 km S of Mina, Nevada"
nn00760979,38.1635,-117.8905,"31 km SE of Mina, Nevada"
nn00760988,38.1647,-117.8843,"31 km SE of Mina, Nevada"
nn00760990,38.1707,-117.8687,"32 km SE of Mina, Nevada"
nn00760993,38.1775,-117.8732,"31 km SE of Mina, Nevada"
nn00761005,38.1735,-117.7757,"37 km SE of Mina, Nevada"
nn00761008,38.179,-117.7749,"37 km SE of Mina, Nevada"
nn00761015,38.152,-117.9378,"30 km SSE of Mina, Nevada"
nn00761023,38.1795,-117.7731,"37 km SE of Mina, Nevada"
nn00761029,38.1825,-117.8722,"31 km SE of Mina, Nevada"
nn00761034,38.1775,-117.9315,Nevada
nn00761037,38.175,-117.7832,"37 km SE of Mina, Nevada"
nn00761039,38.1855,-117.8967,"29 km SE of Mina, Nevada"
nn00761043,38.1538,-118.0402,"26 km SSE of Mina, Nevada"
nn00761047,38.1853,-117.7302,"40 km SE of Mina, Nevada"
nn00761051,38.025,-118.0547,"39 km N of Dyer, Nevada"
nn00761053,38.1383,-118.0738,"28 km S of Mina, Nevada"
nn00761054,38.1227,-117.9027,"34 km SSE of Mina, Nevada"
nn00761055,38.1437,-118.0063,"28 km SSE of Mina, Nevada"
nn00761059,38.169,-117.8853,"31 km SE of Mina, Nevada"
nn00761062,38.1267,-117.9595,"32 km SSE of Mina, Nevada"
nn00761065,38.174,-117.8177,"35 km SE of Mina, Nevada"
nn00761067,38.172,-117.7787,"37 km SE of Mina, Nevada"
nn00761071,38.191,-117.8942,"29 km SE of Mina, Nevada"
nn00761073,38.1682,-117.7597,"39 km SE of Mina, Nevada"
nn00761074,38.1577,-117.9903,"27 km SSE of Mina, Nevada"
nn00761075,38.1665,-117.9762,"27 km SSE of Mina, Nevada"
nn00761079,38.1322,-118.006,"30 km SSE of Mina, Nevada"
